Job Title,Rating,Average Salary,State
other,2.3,160.5,CA
data scientist,2.7,160.5,CA
data scientist,3.5,160.5,CA
other,3.9,160.5,CA
data scientist,4.1,159.5,CA
data scientist,4.6,159.5,CA
data scientist,2.7,159.5,CA
analyst,4.0,159.5,CA
data scientist,4.5,159.5,CA
analyst,4.0,159.5,CA
analyst,3.9,159.5,CA
analyst,4.2,159.5,CA
other,3.5,159.5,CA
data scientist,3.9,159.5,CA
analyst,5.0,159.5,CA
data engineer,4.6,159.5,CA
data engineer,4.0,159.5,CA
data engineer,3.8,159.5,CA
machine learning engineer,4.1,159.5,CA
data scientist,4.5,159.5,CA
data engineer,4.6,159.5,CA
analyst,3.8,159.5,CA
analyst,3.6,159.5,CA
analyst,4.4,159.5,CA
data scientist,4.5,159.5,CA
data scientist,3.7,159.5,CA
researcher,4.5,159.5,CA
analyst,4.1,159.5,CA
data scientist,4.4,159.5,CA
other,3.6,159.5,CA
analyst,4.0,159.5,CA
data scientist,4.5,156.5,CA
analyst,3.1,156.5,CA
other,3.2,156.5,CA
other,3.7,156.5,CA
other,3.5,156.5,CA
analyst,4.0,156.5,CA
other,3.4,156.5,CA
other,5.0,156.5,CA
data engineer,4.1,156.5,CA
machine learning engineer,4.1,156.5,CA
machine learning engineer,4.1,156.5,CA
data scientist,4.5,156.5,CA
machine learning engineer,2.9,156.5,CA
machine learning engineer,4.2,156.5,CA
data scientist,4.1,156.5,CA
other,3.9,156.5,CA
data scientist,4.1,156.5,CA
data engineer,3.3,156.5,CA
data engineer,4.9,156.5,CA
analyst,3.6,156.5,CA
data scientist,4.5,156.5,CA
machine learning engineer,4.1,156.5,CA
data scientist,3.5,156.5,CA
data scientist,5.0,156.5,CA
other,3.0,156.5,CA
analyst,3.7,156.5,CA
data scientist,4.1,183.0,CA
data scientist,5.0,183.0,CA
researcher,3.8,183.0,CA
data engineer,5.0,183.0,CA
machine learning engineer,4.1,183.0,CA
data scientist,3.1,183.0,CA
data scientist,4.1,183.0,CA
analyst,3.8,183.0,CA
data engineer,4.8,183.0,CA
machine learning engineer,4.1,183.0,CA
analyst,5.0,183.0,CA
other,4.8,183.0,CA
data scientist,3.3,183.0,CA
data engineer,3.9,183.0,CA
other,3.7,183.0,CA
data engineer,4.1,183.0,CA
other,4.5,183.0,CA
data scientist,3.7,183.0,CA
data engineer,4.2,183.0,CA
data engineer,4.1,183.0,CA
analyst,4.1,183.0,CA
analyst,3.8,183.0,CA
analyst,2.4,183.0,CA
analyst,3.6,183.0,CA
data scientist,4.0,183.0,CA
data engineer,4.2,183.0,CA
data engineer,3.9,183.0,CA
data scientist,3.6,183.0,CA
data engineer,3.8,140.5,CA
data scientist,4.5,140.5,CA
data engineer,4.1,140.5,CA
analyst,3.9,140.5,CA
data scientist,4.6,140.5,CA
data scientist,4.7,140.5,CA
data engineer,3.9,140.5,CA
data engineer,3.9,140.5,CA
analyst,3.9,140.5,CA
data engineer,3.7,140.5,CA
machine learning engineer,4.1,140.5,CA
data engineer,3.0,140.5,CA
data scientist,4.6,140.5,CA
data scientist,3.3,140.5,CA
data scientist,3.9,140.5,CA
data scientist,3.2,140.5,CA
analyst,3.5,140.5,CA
data engineer,4.1,140.5,CA
machine learning engineer,4.1,140.5,CA
data scientist,4.1,140.5,CA
data engineer,4.2,140.5,CA
data scientist,4.1,148.5,TX
data scientist,3.1,148.5,TX
analyst,5.0,148.5,TX
data engineer,3.9,148.5,TX
data scientist,3.7,148.5,TX
data scientist,4.5,148.5,TX
data scientist,4.4,148.5,TX
data scientist,3.9,148.5,TX
data scientist,3.7,148.5,TX
data engineer,4.5,148.5,TX
data scientist,3.6,148.5,TX
data scientist,4.1,148.5,TX
data scientist,3.6,148.5,TX
data scientist,3.7,148.5,TX
data scientist,3.9,148.5,TX
data scientist,3.8,148.5,TX
data scientist,4.1,148.5,TX
data scientist,3.3,148.5,TX
data scientist,4.2,148.5,TX
data scientist,3.6,148.5,TX
data scientist,4.1,148.5,TX
analyst,3.9,148.5,TX
data scientist,3.5,148.5,TX
data engineer,4.5,148.5,TX
other,4.3,148.5,TX
data scientist,4.5,148.5,TX
analyst,2.8,148.5,TX
data scientist,3.1,148.5,TX
analyst,3.7,148.5,TX
data scientist,2.2,145.0,TX
analyst,4.1,145.0,TX
machine learning engineer,4.1,145.0,TX
data scientist,3.1,145.0,TX
analyst,3.3,145.0,TX
other,3.6,145.0,TX
machine learning engineer,3.9,145.0,TX
data scientist,4.1,145.0,TX
data scientist,3.6,145.0,TX
machine learning engineer,5.0,145.0,TX
analyst,4.1,145.0,TX
data engineer,3.5,145.0,TX
analyst,3.1,145.0,TX
data scientist,4.1,145.0,TX
data scientist,3.7,145.0,TX
data scientist,3.8,145.0,TX
analyst,2.8,145.0,TX
machine learning engineer,2.6,145.0,TX
data scientist,3.1,145.0,TX
analyst,4.0,145.0,TX
analyst,4.4,145.0,TX
researcher,3.9,145.0,TX
data scientist,4.3,145.0,TX
data scientist,3.8,145.0,TX
data scientist,3.9,145.0,TX
data engineer,4.2,145.0,TX
data scientist,4.1,145.0,TX
analyst,4.6,145.0,TX
data scientist,3.8,145.0,TX
data scientist,4.2,122.0,TX
data scientist,4.1,122.0,TX
analyst,3.5,122.0,TX
data scientist,4.3,122.0,TX
other,4.3,122.0,TX
data scientist,4.1,122.0,TX
data engineer,4.1,122.0,TX
data scientist,3.7,122.0,TX
data scientist,3.6,122.0,TX
analyst,4.7,122.0,TX
data scientist,4.1,122.0,TX
analyst,2.7,122.0,TX
analyst,2.8,122.0,TX
other,3.3,122.0,TX
analyst,3.2,122.0,TX
other,3.7,122.0,TX
data scientist,3.7,122.0,TX
data engineer,4.1,122.0,TX
data scientist,4.1,122.0,TX
data engineer,4.5,122.0,TX
data scientist,4.3,122.0,TX
analyst,3.6,122.0,TX
analyst,4.3,122.0,TX
data scientist,3.7,122.0,TX
analyst,4.9,122.0,TX
data engineer,3.8,122.0,TX
data scientist,4.3,122.0,TX
data scientist,4.1,122.0,TX
data scientist,3.9,122.0,TX
other,4.3,126.0,TX
analyst,5.0,126.0,TX
machine learning engineer,3.6,126.0,TX
analyst,3.8,126.0,TX
analyst,4.5,126.0,TX
data engineer,4.7,126.0,TX
analyst,3.9,126.0,TX
data scientist,3.8,126.0,TX
data scientist,3.4,126.0,TX
analyst,2.6,126.0,TX
data engineer,2.9,126.0,TX
data engineer,3.8,126.0,TX
machine learning engineer,4.1,126.0,TX
analyst,4.7,126.0,TX
analyst,3.5,126.0,TX
data engineer,3.5,126.0,TX
data engineer,2.9,126.0,TX
machine learning engineer,4.1,126.0,TX
data engineer,3.5,126.0,TX
analyst,3.8,126.0,TX
data engineer,3.2,126.0,TX
other,4.2,126.0,TX
other,4.3,126.0,TX
data scientist,3.9,126.0,TX
data engineer,3.2,126.0,TX
data scientist,3.9,126.0,TX
other,3.7,126.0,TX
analyst,3.7,53.0,TX
data scientist,4.1,53.0,TX
other,3.3,53.0,TX
data scientist,3.7,53.0,TX
machine learning engineer,2.9,53.0,TX
analyst,3.9,53.0,TX
other,4.1,53.0,TX
data scientist,3.7,53.0,TX
data engineer,3.9,53.0,TX
other,3.7,53.0,TX
other,3.9,53.0,TX
analyst,3.7,53.0,TX
analyst,4.1,53.0,TX
data engineer,4.4,53.0,TX
analyst,2.5,53.0,TX
analyst,3.5,53.0,TX
other,4.1,53.0,TX
data engineer,3.7,53.0,TX
analyst,4.0,53.0,TX
data engineer,3.7,53.0,TX
analyst,4.5,53.0,TX
analyst,5.0,53.0,TX
data engineer,4.9,53.0,TX
data engineer,4.1,53.0,TX
other,4.7,92.0,TX
data scientist,2.4,92.0,TX
data scientist,4.2,92.0,TX
data engineer,4.3,92.0,TX
other,3.9,92.0,TX
data engineer,4.2,92.0,TX
other,4.3,92.0,TX
data engineer,4.0,92.0,TX
analyst,3.6,92.0,TX
analyst,3.7,92.0,TX
data scientist,4.1,92.0,TX
other,4.3,92.0,TX
data engineer,3.9,92.0,TX
analyst,2.8,92.0,TX
data scientist,3.3,92.0,TX
other,3.3,92.0,TX
other,3.8,92.0,TX
data scientist,4.3,92.0,TX
data scientist,3.9,92.0,TX
data engineer,4.8,92.0,TX
analyst,3.3,92.0,TX
other,4.3,92.0,TX
data engineer,5.0,92.0,TX
data scientist,3.7,92.0,TX
analyst,3.7,92.0,TX
other,3.8,105.5,TX
analyst,2.8,105.5,TX
data engineer,3.1,105.5,TX
data engineer,3.3,105.5,TX
data engineer,3.9,105.5,TX
data engineer,4.0,105.5,TX
data engineer,3.2,105.5,TX
data engineer,4.3,105.5,TX
data engineer,3.4,105.5,TX
analyst,3.7,105.5,TX
data engineer,3.6,105.5,TX
data engineer,2.6,105.5,TX
data engineer,4.2,105.5,TX
machine learning engineer,2.9,105.5,TX
data engineer,4.2,105.5,TX
analyst,3.9,105.5,TX
data engineer,3.7,105.5,TX
analyst,3.3,105.5,TX
analyst,2.8,105.5,TX
analyst,3.8,105.5,TX
data scientist,3.1,105.5,TX
analyst,3.3,105.5,TX
other,3.4,105.5,TX
machine learning engineer,3.9,105.5,TX
analyst,3.1,105.5,TX
analyst,4.4,105.5,TX
analyst,3.3,105.5,TX
other,3.5,105.5,TX
data scientist,3.3,109.0,TX
analyst,2.6,109.0,TX
other,4.1,109.0,TX
other,3.4,109.0,TX
data engineer,3.3,109.0,TX
data engineer,4.6,109.0,TX
data engineer,4.2,109.0,TX
data engineer,4.2,109.0,TX
analyst,3.6,109.0,TX
analyst,3.9,109.0,TX
analyst,2.6,109.0,TX
data engineer,5.0,109.0,TX
analyst,2.8,109.0,TX
machine learning engineer,3.7,109.0,TX
data engineer,4.0,109.0,TX
data engineer,4.7,109.0,TX
analyst,3.7,109.0,TX
data engineer,5.0,109.0,TX
other,3.7,109.0,TX
other,3.8,109.0,TX
other,3.5,109.0,TX
analyst,5.0,109.0,TX
data engineer,5.0,109.0,TX
data engineer,3.3,109.0,TX
other,4.3,109.0,TX
analyst,2.8,109.0,TX
data engineer,4.0,109.0,TX
data scientist,3.7,109.0,TX
manager,4.3,53.5,TX
other,4.3,53.5,TX
data engineer,4.1,53.5,TX
other,3.4,53.5,TX
other,3.3,53.5,TX
data scientist,3.9,53.5,TX
other,4.3,53.5,TX
data engineer,4.2,53.5,TX
other,4.3,53.5,TX
analyst,2.7,53.5,TX
analyst,2.8,53.5,TX
analyst,4.0,86.0,TX
data engineer,3.9,86.0,TX
other,3.7,86.0,TX
other,3.4,86.0,TX
other,4.3,86.0,TX
other,3.4,86.0,TX
other,4.3,86.0,TX
analyst,2.8,86.0,TX
machine learning engineer,3.5,86.0,TX
other,2.8,86.0,TX
data engineer,3.3,99.5,TX
other,4.0,99.5,TX
data engineer,3.8,99.5,TX
analyst,2.8,99.5,TX
data engineer,4.9,99.5,TX
data engineer,4.8,99.5,TX
analyst,2.5,99.5,TX
data engineer,3.7,99.5,TX
data scientist,3.5,99.5,TX
other,3.8,99.5,TX
other,3.3,99.5,TX
data engineer,2.7,99.5,TX
data engineer,4.3,99.5,TX
analyst,4.6,99.5,TX
other,3.5,99.5,TX
other,3.7,99.5,TX
data engineer,3.3,99.5,TX
data engineer,3.6,99.5,TX
data engineer,4.5,99.5,TX
data scientist,4.7,99.5,TX
other,3.2,99.5,TX
other,3.3,99.5,TX
analyst,4.4,99.5,TX
data scientist,4.1,80.0,TX
other,3.1,80.0,TX
data engineer,4.1,80.0,TX
data engineer,4.0,80.0,TX
other,3.8,80.0,TX
other,3.7,80.0,TX
data engineer,2.9,80.0,TX
data scientist,4.1,80.0,TX
data engineer,3.7,80.0,TX
data scientist,2.8,80.0,TX
analyst,3.8,80.0,TX
manager,4.1,80.0,TX
data engineer,4.2,80.0,TX
other,4.3,80.0,TX
other,4.1,80.0,TX
data engineer,3.8,80.0,TX
other,4.3,80.0,TX
other,2.9,80.0,TX
other,5.0,80.0,TX
data engineer,4.7,80.0,TX
data engineer,4.2,80.0,TX
data engineer,4.0,80.0,TX
other,3.8,80.0,TX
data engineer,4.5,80.0,TX
data engineer,3.8,80.0,TX
data scientist,3.3,80.0,TX
other,2.9,80.0,TX
data engineer,1.6,87.0,TX
data engineer,4.1,87.0,TX
data engineer,3.9,87.0,TX
machine learning engineer,5.0,87.0,TX
other,4.5,87.0,TX
other,3.8,87.0,TX
other,3.2,87.0,TX
other,4.0,87.0,TX
analyst,3.4,87.0,TX
machine learning engineer,5.0,87.0,TX
other,3.9,87.0,TX
other,3.8,87.0,TX
data engineer,3.3,87.0,TX
other,4.1,87.0,TX
other,3.8,87.0,TX
other,4.1,87.0,TX
data scientist,4.2,87.0,TX
other,3.8,87.0,TX
other,3.8,87.0,TX
data engineer,4.0,87.0,TX
other,2.8,87.0,TX
analyst,5.0,87.0,TX
data engineer,3.3,87.0,TX
other,3.8,87.0,TX
other,4.3,87.0,TX
other,4.7,149.5,TX
data scientist,3.9,149.5,TX
data scientist,3.9,149.5,TX
analyst,3.8,149.5,TX
other,3.3,77.5,FL
data scientist,3.9,77.5,FL
data scientist,3.5,77.5,FL
analyst,3.0,77.5,FL
data engineer,4.3,77.5,FL
data scientist,4.1,77.5,FL
other,3.3,77.5,FL
data scientist,4.6,77.5,FL
analyst,4.5,77.5,FL
analyst,5.0,77.5,FL
analyst,3.6,77.5,FL
analyst,5.0,77.5,FL
other,4.5,77.5,FL
other,3.7,77.5,FL
analyst,4.1,77.5,FL
analyst,3.9,77.5,FL
analyst,3.5,77.5,FL
data engineer,3.9,77.5,FL
analyst,3.5,77.5,FL
data engineer,3.1,77.5,FL
analyst,3.6,77.5,FL
data engineer,4.3,77.5,FL
data engineer,3.8,77.5,FL
other,3.4,77.5,FL
other,3.4,77.5,FL
other,3.8,71.0,FL
analyst,3.7,71.0,FL
analyst,3.3,71.0,FL
other,3.7,71.0,FL
other,5.0,71.0,FL
data engineer,3.3,71.0,FL
other,3.7,71.0,FL
other,3.3,71.0,FL
other,3.8,71.0,FL
analyst,3.1,71.0,FL
other,3.3,71.0,FL
manager,3.2,71.0,FL
other,4.3,71.0,FL
other,4.1,71.0,FL
other,3.6,71.0,FL
analyst,3.5,71.0,FL
analyst,5.0,71.0,FL
other,3.3,71.0,FL
other,3.6,71.0,FL
analyst,5.0,71.0,FL
other,2.7,71.0,FL
data engineer,3.3,71.0,FL
data engineer,5.0,71.0,FL
other,5.0,71.0,FL
analyst,5.0,71.0,FL
analyst,3.5,71.0,FL
analyst,3.5,98.0,FL
other,3.8,98.0,FL
data engineer,5.0,98.0,FL
other,3.7,98.0,FL
other,3.2,98.0,FL
data scientist,4.2,98.0,FL
analyst,5.0,98.0,FL
data scientist,3.0,125.5,TX
data scientist,3.8,125.5,TX
data scientist,3.0,125.5,TX
data scientist,3.5,125.5,TX
data scientist,3.3,125.5,TX
other,3.3,125.5,TX
data scientist,5.0,125.5,TX
data scientist,4.0,125.5,TX
analyst,3.8,125.5,TX
data scientist,4.2,125.5,TX
analyst,3.3,125.5,TX
other,3.8,68.5,TX
data scientist,3.0,68.5,TX
analyst,4.0,68.5,TX
data scientist,3.5,68.5,TX
analyst,3.4,68.5,TX
analyst,2.6,68.5,TX
data scientist,3.7,68.5,TX
analyst,3.0,68.5,TX
analyst,4.2,68.5,TX
data engineer,3.5,68.5,TX
data engineer,5.0,68.5,TX
analyst,2.8,68.5,TX
analyst,3.9,68.5,TX
analyst,5.0,68.5,TX
analyst,3.3,68.5,TX
analyst,3.6,68.5,TX
data engineer,3.3,68.5,TX
other,3.8,65.5,TX
analyst,3.8,65.5,TX
analyst,4.2,65.5,TX
other,4.7,65.5,TX
data engineer,3.3,65.5,TX
analyst,3.1,65.5,TX
other,4.0,65.5,TX
analyst,4.8,65.5,TX
data engineer,3.4,65.5,TX
other,4.0,65.5,TX
data engineer,2.9,65.5,TX
other,4.0,65.5,TX
data engineer,4.7,55.0,TX
analyst,3.5,55.0,TX
analyst,4.8,55.0,TX
analyst,3.7,55.0,TX
analyst,3.4,55.0,TX
data engineer,5.0,55.0,TX
analyst,2.8,76.5,TX
data engineer,3.9,76.5,TX
analyst,3.6,76.5,TX
data engineer,4.1,76.5,TX
data scientist,3.6,76.5,TX
data engineer,3.3,76.5,TX
data engineer,3.0,76.5,TX
data engineer,2.2,76.5,TX
data engineer,3.0,136.0,TX
other,3.2,136.0,TX
data scientist,4.2,136.0,TX
analyst,3.8,136.0,TX
data engineer,3.0,136.0,TX
manager,3.1,136.0,TX
data engineer,4.0,136.0,TX
data engineer,3.7,136.0,TX
data engineer,3.6,136.0,TX
data engineer,3.0,136.0,TX
data engineer,2.9,136.0,TX
other,3.9,136.0,TX
data scientist,3.2,136.0,TX
data engineer,3.0,136.0,TX
data engineer,4.2,136.0,TX
data engineer,2.5,136.0,TX
other,3.6,136.0,TX
data engineer,3.4,136.0,TX
data scientist,4.2,136.0,TX
data engineer,3.8,136.0,TX
analyst,4.0,136.0,TX
manager,3.5,136.0,TX
data engineer,3.8,136.0,TX
data engineer,3.9,136.0,TX
data engineer,3.9,136.0,TX
data engineer,3.9,136.0,TX
data engineer,3.8,98.0,TX
data engineer,3.6,98.0,TX
data engineer,3.5,98.0,TX
data scientist,4.2,98.0,TX
data engineer,3.8,98.0,TX
data engineer,2.2,98.0,TX
data engineer,2.5,98.0,TX
data engineer,2.5,98.0,TX
data engineer,3.5,98.0,TX
data scientist,4.2,131.5,OH
data scientist,4.2,131.5,OH
machine learning engineer,4.2,131.5,OH
data scientist,4.2,131.5,OH
data scientist,3.1,131.5,OH
data scientist,3.8,131.5,OH
other,3.9,131.5,OH
data scientist,3.1,131.5,OH
data scientist,4.9,131.5,OH
data scientist,3.1,131.5,OH
analyst,3.5,131.5,OH
other,3.1,131.5,OH
data scientist,3.8,131.5,OH
data scientist,4.2,131.5,OH
data scientist,3.1,131.5,OH
data scientist,3.3,131.5,OH
data scientist,4.2,131.5,OH
data scientist,3.1,131.5,OH
data scientist,3.6,131.5,OH
data scientist,3.6,131.5,OH
data scientist,3.9,131.5,OH
analyst,3.6,131.5,OH
other,4.1,131.5,OH
data scientist,4.8,131.5,OH
other,4.2,131.5,OH
data scientist,4.8,131.5,OH
data scientist,3.9,131.5,OH
data scientist,2.5,131.5,OH
data scientist,3.5,131.5,OH
data scientist,3.7,131.5,OH
data scientist,3.6,129.0,OH
data scientist,3.1,129.0,OH
data scientist,4.2,129.0,OH
other,3.1,129.0,OH
data scientist,4.2,129.0,OH
data scientist,3.9,129.0,OH
analyst,2.9,129.0,OH
data scientist,3.9,129.0,OH
machine learning engineer,4.5,129.0,OH
analyst,4.2,129.0,OH
data scientist,4.2,129.0,OH
data scientist,3.7,129.0,OH
analyst,2.8,129.0,OH
data scientist,3.6,129.0,OH
analyst,5.0,129.0,OH
other,3.6,129.0,OH
data scientist,3.7,129.0,OH
data scientist,3.6,129.0,OH
analyst,3.7,129.0,OH
analyst,3.5,129.0,OH
data engineer,3.8,129.0,OH
other,3.1,129.0,OH
data scientist,4.2,129.0,OH
data scientist,3.6,129.0,OH
other,3.7,129.0,OH
analyst,3.9,129.0,OH
other,3.6,129.0,OH
manager,3.9,129.0,OH
other,3.2,129.0,OH
machine learning engineer,4.6,73.0,OH
analyst,4.5,73.0,OH
data scientist,3.7,73.0,OH
data scientist,3.6,73.0,OH
other,3.6,73.0,OH
other,3.5,73.0,OH
data engineer,4.9,73.0,OH
other,3.3,73.0,OH
analyst,5.0,73.0,OH
analyst,2.3,73.0,OH
other,3.7,73.0,OH
data scientist,3.8,73.0,OH
other,3.1,73.0,OH
data engineer,3.6,73.0,OH
data engineer,5.0,73.0,OH
other,3.7,73.0,OH
data scientist,4.2,73.0,OH
analyst,3.7,73.0,OH
analyst,3.7,73.0,OH
other,3.3,73.0,OH
analyst,4.5,73.0,OH
other,3.1,73.0,OH
other,3.6,73.0,OH
data scientist,4.6,73.0,OH
data scientist,3.9,73.0,OH
data engineer,5.0,73.0,OH
data engineer,3.6,73.0,OH
analyst,3.4,84.0,OH
other,2.9,84.0,OH
other,3.1,84.0,OH
data engineer,3.6,84.0,OH
other,3.8,84.0,OH
data engineer,3.9,84.0,OH
other,3.5,84.0,OH
data scientist,3.8,84.0,OH
other,3.4,84.0,OH
analyst,3.9,84.0,OH
other,3.1,84.0,OH
data engineer,3.9,84.0,OH
other,3.7,84.0,OH
other,3.7,84.0,OH
other,3.7,84.0,OH
data engineer,4.2,84.0,OH
machine learning engineer,4.6,84.0,OH
other,3.3,84.0,OH
other,3.7,84.0,OH
data engineer,3.6,84.0,OH
other,3.9,84.0,OH
other,3.7,84.0,OH
data engineer,3.6,84.0,OH
data engineer,4.6,84.0,OH
other,3.3,84.0,OH
data engineer,3.7,84.0,OH
data scientist,2.5,84.0,OH
other,3.7,84.0,OH
analyst,5.0,84.0,OH
other,3.7,62.5,OH
data engineer,4.1,62.5,OH
other,3.7,62.5,OH
other,3.7,62.5,OH
other,3.7,62.5,OH
manager,3.9,62.5,OH
data engineer,5.0,62.5,OH
other,3.7,62.5,OH
other,3.8,62.5,OH
other,3.7,62.5,OH
other,3.7,62.5,OH
data engineer,4.0,62.5,OH
analyst,3.4,62.5,OH
analyst,2.5,62.5,OH
other,3.7,62.5,OH
data engineer,3.9,62.5,OH
other,3.7,62.5,OH
other,3.7,62.5,OH
other,3.7,62.5,OH
other,3.7,62.5,OH
data engineer,4.5,62.5,OH
data engineer,3.9,62.5,OH
data engineer,4.6,62.5,OH
data engineer,3.5,62.5,OH
data scientist,3.9,62.5,OH
other,4.5,62.5,OH
data scientist,5.0,62.5,OH
data scientist,4.5,62.5,OH
other,3.7,83.5,OH
analyst,4.5,83.5,OH
data engineer,3.0,83.5,OH
data engineer,4.1,83.5,OH
data engineer,4.0,83.5,OH
data engineer,4.2,83.5,OH
data engineer,3.9,83.5,OH
other,3.9,83.5,OH
other,3.7,83.5,OH
analyst,4.5,83.5,OH
other,3.7,83.5,OH
data engineer,3.2,83.5,OH
data engineer,3.6,83.5,OH
analyst,3.9,83.5,OH
analyst,4.5,83.5,OH
data engineer,3.4,83.5,OH
data engineer,4.6,83.5,OH
data scientist,4.2,83.5,OH
data engineer,3.9,83.5,OH
data engineer,4.4,83.5,OH
analyst,5.0,83.5,OH
data engineer,3.8,83.5,OH
data engineer,4.0,83.5,OH
other,3.7,83.5,OH
data scientist,4.7,130.0,MD
data scientist,3.9,114.0,VA
data scientist,2.6,104.5,VA
data scientist,3.9,113.5,DC
data scientist,3.9,120.5,VA
data scientist,3.9,113.5,VA
data scientist,3.6,105.0,VA
data scientist,2.8,90.0,GA
data scientist,3.7,110.5,IL
data scientist,3.8,105.0,MD
data scientist,4.3,104.5,TX
data scientist,3.9,133.0,MD
data scientist,2.6,141.0,MA
data scientist,3.5,110.0,AZ
analyst,3.8,38.0,IL
data scientist,3.5,133.0,MA
data engineer,3.5,111.5,MD
data scientist,3.8,86.0,ME
analyst,3.3,66.5,IL
other,3.5,78.0,KY
other,3.8,88.5,VA
analyst,3.6,72.0,WI
data scientist,3.7,120.5,NM
data scientist,3.6,92.0,VA
data scientist,3.4,108.5,CA
analyst,4.1,75.5,VA
data scientist,4.0,155.5,CA
other,4.7,90.0,MD
data engineer,3.8,96.5,NH
analyst,3.4,67.0,TX
analyst,3.6,72.0,WI
data scientist,4.1,137.5,DC
data scientist,4.0,97.5,MD
data engineer,3.2,118.0,NJ
analyst,3.6,64.0,IN
other,4.7,122.0,MD
data engineer,4.6,99.5,VA
analyst,3.6,72.0,WI
data scientist,4.1,161.0,IL
analyst,3.8,60.5,FL
data scientist,3.9,130.5,MD
other,3.8,122.5,CA
data scientist,3.9,105.5,AZ
machine learning engineer,3.8,106.0,VA
other,2.2,75.5,TX
analyst,3.6,72.0,IL
data engineer,3.5,130.0,MI
data scientist,4.2,93.5,NJ
machine learning engineer,3.8,100.5,TX
analyst,3.9,70.5,NC
analyst,3.9,57.0,VA
data scientist,3.3,121.5,CA
data scientist,3.4,111.5,CA
data scientist,3.5,152.5,CA
other,3.4,67.0,CA
other,3.8,122.5,CA
other,3.9,67.0,CA
analyst,3.2,104.5,CA
data engineer,3.8,133.0,CA
data engineer,3.5,163.0,CA
other,3.6,68.5,CA
other,3.4,64.5,CA
other,1.7,71.5,CA
other,3.0,110.0,CA
data engineer,4.1,112.0,CA
other,3.5,100.5,CA
other,3.4,61.0,CA
other,3.4,84.0,CA
data scientist,4.2,160.5,CA
data scientist,3.5,152.5,CA
data scientist,4.0,155.5,CA
analyst,2.7,40.0,CA
other,2.3,122.0,CA
data scientist,3.8,122.5,CA
other,3.5,126.5,CA
other,2.1,81.5,CA
data engineer,4.1,189.0,CA
data scientist,3.5,119.0,CA
other,2.7,69.5,CA
other,4.0,100.0,CA
other,3.6,72.5,CA
data scientist,3.4,108.5,CA
analyst,2.7,69.0,CA
analyst,4.0,139.0,CA
other,3.8,73.0,CA
other,4.2,156.0,CA
analyst,3.9,73.0,CA
other,3.6,77.5,CA
other,3.4,86.5,CA
analyst,2.6,72.5,CA
data scientist,3.4,111.5,CA
other,3.7,97.0,CA
machine learning engineer,4.2,152.5,CA
other,3.6,74.0,CA
analyst,3.2,79.5,CA
other,3.4,88.0,CA
data scientist,3.4,135.0,CA
data scientist,3.5,142.0,CA
data scientist,4.3,121.0,CA
analyst,3.9,61.5,CA
analyst,2.8,87.5,CA
data scientist,2.9,104.5,CA
manager,1.9,103.0,CA
other,4.4,110.5,CA
data scientist,4.7,100.5,CA
data scientist,4.6,88.0,CA
data scientist,4.3,113.5,CA
data scientist,4.1,146.5,CA
data scientist,4.7,112.0,CA
data scientist,4.0,95.5,CA
analyst,3.6,95.0,CA
data scientist,3.3,142.5,CA
data scientist,3.3,152.0,CA
data scientist,3.7,113.5,CA
data scientist,4.7,76.0,CA
analyst,2.9,78.5,CA
data scientist,4.8,101.5,CA
data scientist,4.2,135.5,CA
other,3.6,145.0,CA
data scientist,4.2,110.5,CA
data scientist,3.8,123.5,CA
data scientist,3.9,123.0,CA
data scientist,3.5,104.0,CA
data scientist,4.0,112.5,CA
data scientist,4.7,137.0,CA
data scientist,4.2,148.0,CA
data scientist,4.1,88.0,CA
data scientist,4.2,140.5,CA
data scientist,5.0,138.0,CA
data scientist,4.9,139.0,CA
analyst,3.6,71.0,CA
data scientist,2.8,114.5,CA
analyst,4.1,85.0,CA
data scientist,4.5,138.0,CA
data scientist,4.3,124.0,CA
data engineer,3.9,114.0,CA
data scientist,3.9,132.5,CA
analyst,4.8,116.0,CA
data scientist,4.7,140.0,CA
data scientist,5.0,132.5,CA
data scientist,4.5,143.0,CA
data scientist,3.7,98.5,CA
data scientist,4.0,94.5,CA
data scientist,4.2,100.5,CA
data scientist,4.8,123.0,CA
data scientist,3.9,102.0,CA
data scientist,4.1,136.5,CA
manager,3.3,88.5,CA
data scientist,4.0,118.5,CA
data scientist,3.7,116.0,CA
data scientist,4.0,105.5,CA
data scientist,3.3,104.5,CA
data scientist,3.8,120.5,CA
data scientist,4.3,126.5,CA
data scientist,4.3,126.5,CA
analyst,3.9,67.0,CA
data scientist,3.6,154.5,CA
data scientist,4.2,102.0,CA
machine learning engineer,4.0,153.0,CA
data scientist,3.8,129.5,CA
data scientist,4.1,141.0,CA
data scientist,3.9,112.5,CA
data scientist,4.3,141.0,CA
data scientist,3.4,110.0,CA
analyst,4.1,70.0,CA
data scientist,4.0,113.0,CA
data scientist,4.0,113.5,CA
data scientist,4.3,152.0,CA
data scientist,3.5,126.0,CA
other,3.4,110.5,CA
data scientist,4.3,140.0,CA
data scientist,4.0,130.5,CA
data scientist,4.4,105.0,CA
data scientist,4.8,128.5,CA
data scientist,4.7,135.5,CA
machine learning engineer,4.8,111.0,CA
data scientist,3.4,124.0,CA
other,4.2,154.0,CA
data scientist,3.9,136.5,CA
data engineer,4.7,133.0,CA
